Binomial	ID	year	popvalue
Alosa_pseudoharengus	799_11	1970	0.1493135
Alosa_pseudoharengus	799_12	1970	0.1493135
Alosa_sapidissima	806_2	1970	0.052232143
Amblyraja_radiata	814_13	1970	2.071428571
Amblyraja_radiata	814_14	1970	2.071428571
Amblyraja_radiata	815_15	1970	2.307692308
Amblyraja_radiata	815_16	1970	2.307692308
Amblyraja_radiata	816_17	1970	7.07578948
Amblyraja_radiata	816_18	1970	7.07578948
Amblyraja_radiata	817_19	1970	3.198443727
Amblyraja_radiata	817_20	1970	3.198443727
Amblyraja_radiata	819_23	1970	6.596044311
Amblyraja_radiata	819_24	1970	6.596044311
Amblyraja_radiata	820_25	1970	0.9
Amblyraja_radiata	820_26	1970	0.9
Amblyraja_radiata	822_29	1970	4.3786802
Amblyraja_radiata	822_30	1970	4.3786802
Amblyraja_radiata	823_31	1970	13.61489948
Amblyraja_radiata	823_32	1970	13.61489948
Amblyraja_radiata	824_33	1970	2.921788901
Amblyraja_radiata	824_34	1970	2.921788901
Amblyraja_radiata	825_35	1970	1.934333286
Amblyraja_radiata	825_36	1970	1.934333286
Ammodytes_dubius	707_1	1970	0.35
Ammodytes_dubius	843_3	1970	1.8
Ammodytes_dubius	845_5	1970	0.044444444
Ammodytes_dubius	849_9	1970	5198811.85
Anarhichas_denticulatus	858_8	1970	0.071428571
Anarhichas_denticulatus	859_9	1970	0.307692308
Anarhichas_denticulatus	861_11	1970	0.093333333
Anarhichas_denticulatus	864_14	1970	0.066666667
Anarhichas_denticulatus	869_19	1970	983647.801
Anarhichas_minor	893_11	1970	0.357142857
Anarhichas_minor	893_12	1970	0.357142857
Anarhichas_minor	894_13	1970	0.653846154
Anarhichas_minor	894_14	1970	0.653846154
Anarhichas_minor	896_17	1970	0.03030303
Anarhichas_minor	896_18	1970	0.03030303
Anarhichas_minor	898_21	1970	0.096111111
Anarhichas_minor	898_22	1970	0.096111111
Anarhichas_minor	901_27	1970	0.066666667
Anarhichas_minor	901_28	1970	0.066666667
Argentina_silus	995_2	1970	0.678787879
Argentina_silus	997_4	1970	4.302923978
Argentina_silus	1002_9	1970	0.18905529
Argentina_silus	1003_10	1970	1.336272183
Argentina_silus	1006_13	1970	4516379.09
Artediellus_uncinatus	1014_3	1970	0.3490196
Artediellus_uncinatus	1015_4	1970	0.014084507
Artediellus_uncinatus	1016_5	1970	0.017857143
Boreogadus_saida	1095_3	1970	0.153846154
