ID,min_year,max_year
455,1970,2010
456,1970,2010
457,1970,2010
458,1970,2010
479,1972,2002
480,1972,2002
481,1972,2002
482,1972,1997
504,1970,2014
509,1980,2008
514,1995,2009
515,1995,2009
517,1983,2008
520,1984,2003
524,1971,1994
535,1985,2008
539,1985,2008
540,1986,2005
572,1994,2008
575,1994,2008
578,1994,2008
585,1971,2007
586,1983,2005
588,1972,2012
589,1970,2001
590,1970,2010
591,1987,2010
592,1990,2012
593,1994,2010
594,1990,2010
595,1988,2009
596,1988,2009
597,1982,2009
598,1971,2011
599,1985,2012
600,1970,2012
601,1972,2012
602,1982,2009
606,1977,2009
607,1977,2009
608,1979,2004
618,1997,2013
620,1997,2011
621,1997,2011
623,1994,2012
624,1991,2008
626,1995,2010
631,1997,2011
634,1997,2011
636,1997,2011
637,1984,2003
640,1971,2010
641,1984,2003
642,1982,2017
643,1984,2003
659,1984,2003
666,1984,2003
668,1984,2003
669,1984,2003
670,1984,2003
671,1984,2003
672,1984,2003
673,1984,2003
674,1984,2003
675,1984,2003
676,1984,2003
677,1984,2003
678,1984,2003
680,1975,2007
683,1973,2016
684,1996,2013
691,1971,2016
696,1970,1994
697,1970,1994
707,1970,1994
710,1970,1994
711,1970,1994
712,1970,1994
716,1970,1994
718,1993,2007
725,1980,2013
731,1977,2019
732,1977,2016
733,1977,2020
734,1977,2019
735,1995,2016
736,1995,2016
737,1995,2016
738,2000,2018
739,1971,2014
740,1996,2018
741,1985,2018
742,1990,2020
743,1973,2019
744,1987,2019
747,1973,2014
748,2005,2022
749,2005,2022
752,2005,2022
753,2006,2022
754,2007,2022
755,2006,2022
756,2008,2022
757,2000,2022
759,1988,2022
761,2000,2022
762,2000,2022
770,1970,1990
773,1982,2018
774,1981,2013
775,1984,2002
782,1980,2016
783,1987,2014
784,1987,2014
785,1987,2014
786,1987,2014
787,1987,2014
788,1987,2014
789,1987,2014
790,1987,2014
791,1987,2014
798,1971,1993
799,1970,1994
800,1971,1994
802,1971,2016
803,1996,2022
804,1996,2022
805,1977,1993
806,1970,1994
809,1972,2016
810,1997,2022
811,1995,2022
814,1970,1994
815,1970,1994
816,1970,1994
817,1970,1994
818,1972,1994
819,1970,1994
820,1970,1994
821,1972,1994
822,1970,1994
823,1970,1994
824,1970,1994
825,1970,1994
826,1971,1994
828,1971,2016
829,1995,2022
830,1995,2022
843,1970,1994
844,1975,1994
845,1970,1994
846,1979,1993
848,1977,2016
851,1995,2022
852,2000,2022
858,1970,1994
859,1970,1994
860,1973,1993
861,1970,1994
862,1973,1994
863,1974,1990
864,1970,1993
865,1973,1992
867,1974,2010
868,1995,2020
871,1995,2016
873,1977,1991
874,1970,1994
875,1970,1994
876,1970,1994
877,1970,1994
878,1971,1994
879,1970,1994
880,1971,1994
881,1972,1994
882,1972,1993
884,1971,2016
887,1995,2022
890,1995,2022
892,1977,1991
893,1970,1994
894,1970,1994
896,1970,1994
897,1977,1993
898,1970,1993
899,1971,1994
900,1972,1990
901,1970,1994
902,1973,1991
904,1981,2015
910,2003,2021
912,2005,2021
920,1973,1994
921,1970,1994
922,1977,1994
923,1976,1994
995,1970,1994
996,1971,1994
997,1970,1994
998,1971,1994
999,1980,1994
1001,1977,1994
1002,1970,1994
1003,1970,1994
1005,1995,2022
1008,1995,2022
1014,1970,1994
1015,1970,1994
1016,1970,1994
1017,1971,1994
1019,1971,2016
1022,1970,1994
1023,1970,1994
1024,1972,1993
1025,1970,1993
1026,1974,1994
1027,1972,1990
1028,1972,1988
1029,1970,1994
1030,1970,1994
1031,1970,1994
1032,1970,1994
1035,1972,2016
1036,2003,2021
1038,2005,2021
1048,1974,1994
1049,1978,1994
1059,2003,2021
1060,2005,2021
1067,1971,1994
1068,1980,1994
1069,1973,1993
1070,1974,1994
1071,1973,1993
1072,1974,1989
1073,1973,1990
1074,1976,1992
1075,1973,1991
1078,2003,2021
1079,2005,2021
1083,1996,2012
1088,1995,2009
1089,1972,2013
1090,1981,2014
1091,1971,2014
1092,1980,2011
1095,1970,1994
1096,1974,1994
1097,1975,1994
1098,1974,1994
1099,1974,1994
1100,1973,1994
1101,1976,2014
1104,1973,1989
1105,1973,1987
1107,1976,1994
1108,1970,1992
1109,1970,1993
1110,1971,1992
1112,1995,2019
1115,1995,2022
1140,1977,1994
1145,1973,1994
1146,1970,1994
1147,1977,1994
1148,1973,1994
1149,1972,1994
1150,1973,1994
1151,1977,1994
1155,1976,2013
1156,1999,2022
1158,1998,2013
1159,1983,2006
1160,1987,2014
1161,1987,2014
1162,1987,2014
1163,1987,2014
1164,1987,2014
1165,1987,2014
1166,1987,2014
1167,1987,2014
1175,1973,1994
1176,1973,1994
1188,1980,1994
1193,1979,1994
1195,1995,2022
1196,1995,2022
1197,2003,2021
1198,2005,2021
1201,1970,1985
1202,1975,1994
1203,1972,1994
1204,1971,1994
1206,1971,2016
1209,1995,2022
1212,1995,2022
1213,2003,2021
1214,2005,2021
1222,1973,1994
1223,1970,1994
1224,1977,1994
1225,1975,1994
1232,1971,1994
1234,1974,1993
1235,1978,1992
1236,1978,1992
1237,1970,1992
1238,1979,1994
1239,1978,1993
1240,1982,2005
1241,1978,1994
1245,1978,1994
1246,1978,1994
1247,1970,1994
1249,1978,1994
1250,1970,1994
1251,1978,1994
1252,1971,1994
1253,1971,1994
1254,1973,2016
1255,1995,2019
1256,1996,2022
1258,1977,1991
1259,1970,1994
1260,1970,1994
1261,1970,1994
1262,1972,1994
1263,1971,1994
1264,1970,1994
1265,1971,1994
1266,1972,1994
1267,1970,1994
1268,1970,1994
1269,1971,1993
1270,1970,1994
1271,1971,2016
1272,1995,2022
1273,1995,2022
1278,1999,2014
1281,1979,1993
1282,1974,1988
1286,1972,1990
1291,1971,1990
1292,1970,1994
1294,1973,1994
1295,1970,1994
1296,1970,1994
1297,1973,1994
1298,1970,1994
1299,1970,1994
1300,1970,1994
1301,1970,1994
1302,1973,1994
1304,1995,2022
1305,1995,2022
1311,2003,2021
1312,2005,2021
1321,1973,1993
1322,1971,1993
1324,1972,1992
1325,1972,1992
1328,1974,2016
1331,1978,1994
1332,1971,1994
1338,1971,1994
1339,1970,1994
1341,1974,2016
1342,1995,2022
1343,2001,2021
1433,1970,2002
1434,2003,2021
1435,2005,2021
1438,1983,2015
1439,1974,2010
1440,1970,1994
1441,1970,1994
1442,1970,1994
1443,1970,1994
1444,1971,1994
1446,1971,2016
1447,1995,2022
1450,1995,2022
1452,1975,1994
1453,1978,1994
1454,1974,1994
1455,1971,2016
1456,2000,2022
1458,1977,1994
1459,1974,1994
1460,1979,1994
1467,1972,2016
1536,1983,2013
1537,1970,1994
1538,1970,1994
1539,1971,1994
1540,1972,1994
1541,1970,1994
1542,1970,1994
1543,1970,1994
1544,1971,1994
1545,1971,2016
1548,1995,2022
1549,2003,2021
1550,2005,2021
1556,1971,1986
1557,1972,1989
1558,1985,2016
1559,1987,2016
1564,1974,1994
1566,1995,2022
1572,1975,1989
1573,1970,1994
1574,1970,1994
1575,1971,1994
1576,1970,1994
1577,1971,1994
1578,1972,1990
1579,1974,1994
1580,1970,1994
1581,1970,1994
1582,1971,1993
1584,1971,2016
1585,1995,2022
1586,1995,2022
1587,2003,2021
1591,2005,2021
1594,1996,2022
1595,1995,2021
1596,2003,2021
1597,2005,2021
1600,1972,1993
1601,1971,1993
1603,1971,2016
1606,1995,2022
1609,1995,2022
1612,1974,1994
1613,1973,1994
1614,1971,1993
1615,1970,1994
1616,1971,1994
1617,1970,1994
1618,1977,1994
1619,1970,1994
1620,1970,1994
1622,1980,2016
1623,1995,2022
1626,1995,2022
1627,2003,2021
1628,2005,2021
1631,2003,2021
1632,2005,2021
1636,2003,2021
1642,1992,2016
1646,2005,2021
1650,1970,2001
1651,2003,2021
1652,2005,2021
1656,1971,1994
1657,1970,1994
1658,1972,1994
1659,1976,1991
1660,1972,1994
1661,1979,1994
1662,1978,1993
1663,1970,1994
1664,1970,1994
1665,1973,1994
1666,1981,2016
1667,1995,2022
1671,1978,1992
1672,1977,1994
1673,1972,1994
1674,1973,1994
1675,1970,1994
1676,1970,1992
1677,1971,1992
1678,1974,2016
1679,1997,2016
1680,2001,2015
1682,1999,2014
1687,1995,2022
1690,1995,2022
1691,1974,1991
1692,1977,1994
1693,1972,1994
1694,1979,1994
1695,1979,1994
1696,1970,1994
1697,1970,1994
1698,1970,1994
1700,1971,2016
1701,1995,2022
1702,1995,2022
1705,1975,1989
1706,1970,1994
1707,1972,1994
1708,1978,1994
1709,1970,1994
1710,1970,1994
1711,1970,1994
1713,1971,2016
1714,1995,2022
1717,1995,2022
1723,1976,1994
1724,1978,1993
1725,1977,1994
1728,1976,1994
1729,1974,1994
1730,1970,1990
1731,1974,1988
1740,1977,2000
1741,1970,1994
1742,1971,1994
1743,1970,1994
1744,1970,1994
1745,1973,1993
1746,1971,1994
1747,1970,1994
1748,1971,1994
1750,1974,2015
1751,1995,2022
1754,1995,2022
1755,1977,1994
1756,1977,1991
1758,1971,1994
1759,1973,1994
1760,1973,1991
1761,1973,1994
1762,1973,1994
1763,1977,1994
1764,1973,1994
1765,1973,1994
1766,1973,1993
1767,1971,2016
1768,1995,2022
1770,1996,2019
1775,1971,1994
1793,1971,1994
1794,1973,1993
1795,1970,1994
1796,1975,1994
1797,1970,1994
1799,1978,1993
1800,1972,1994
1801,1977,1992
1802,1974,1992
1804,1974,1990
1805,1973,1989
1806,1970,1987
1807,1971,1989
1808,1972,1994
1811,2003,2021
1812,2005,2021
1822,1971,1994
1823,1971,1994
1824,1971,1994
1825,1978,1994
1826,1977,1994
1827,1972,1994
1828,1972,1991
1829,1974,1993
1830,1972,1993
1831,1972,1993
1832,1974,1993
1835,1977,1991
1836,1970,1994
1837,1970,1994
1838,1972,1993
1839,1970,1993
1840,1972,1994
1841,1970,1994
1842,1970,1994
1843,1973,1994
1844,1972,1994
1845,1974,1994
1846,1974,1994
1847,1974,1994
1849,1995,2022
1850,1999,2013
1853,1970,1994
1854,1970,1990
1855,1970,1990
1857,1971,1990
1859,2003,2021
1860,2005,2021
1864,1977,1991
1865,1970,1994
1866,1970,1994
1867,1970,1993
1868,1970,1994
1869,1974,1994
1872,1976,1990
1883,1970,1994
1884,1970,1994
1886,1970,1994
1887,1971,1994
1888,1970,1994
1889,1970,1994
1890,1973,1994
1891,1970,1994
1892,1970,1994
1893,1972,1994
1895,1971,2016
1896,1995,2022
1899,1995,2022
1901,1971,1994
1902,1970,1994
1903,1970,1994
1904,1977,1994
1905,1970,1994
1906,1972,1994
1907,1973,1994
1908,1970,1994
1909,1970,1994
1910,1979,1994
1911,1971,2016
1912,1995,2022
1915,1970,1984
1916,1972,1993
1917,1970,1994
1918,1971,1994
1919,1970,1994
1920,1970,1994
1921,1972,1993
1922,1970,1994
1923,1970,1994
1924,1970,1994
1925,1970,1994
1926,1971,1991
1928,1971,2016
1929,1995,2022
1930,1995,2022
1933,1978,1994
1938,1985,2016
2009,1979,1993
2010,1975,1990
2011,1970,1994
2012,1973,1994
2013,1970,1994
2014,1975,1994
2015,1978,1994
2016,1974,1994
2017,1970,1994
2018,1970,1994
2019,1970,1994
2020,1971,1994
2022,1974,2016
2023,1995,2022
2024,1995,2022
2025,2003,2021
2026,2005,2021
2030,2005,2021
2051,1995,2018
2061,2003,2021
2062,2005,2021
2104,1999,2013
2114,1977,1991
2116,1970,1994
2117,1973,1994
2118,1973,1993
2119,1970,1994
2120,1972,1994
2121,1976,1992
2122,1970,1994
2123,1970,1994
2124,1970,1994
2125,1971,1993
2127,1971,2016
2128,1995,2022
2129,1995,2022
2134,1971,1994
2135,1970,1991
2136,1972,1994
2137,1976,1994
2139,1970,1994
2141,1976,1994
2142,1980,1994
2143,1972,1993
2144,1971,2016
2145,1978,1992
2146,1975,1990
2147,1972,1994
2148,1970,1994
2149,1972,1994
2150,1972,1994
2151,1970,1994
2152,1971,1994
2153,1972,1994
2154,1973,1994
2155,1971,2016
2156,1995,2022
2159,1995,2022
2163,1978,1994
2164,1980,1994
2165,1974,1993
2171,1970,1994
2172,1970,1994
2173,1971,1994
2174,1970,1994
2175,1971,1994
2176,1970,1994
2177,1973,1994
2178,1970,1994
2179,1970,1994
2180,1970,1994
2181,1971,2016
2182,1995,2022
2185,1995,2022
2188,1973,1988
2189,1970,1993
2190,1973,1993
2191,1973,1993
2193,1972,1993
2198,1994,2014
2199,1994,2014
2200,1997,2014
2201,1994,2014
2202,1994,2014
2203,1994,2014
2204,1994,2014
2205,1994,2014
2206,1994,2014
2207,1994,2014
2208,1994,2014
2209,1994,2014
2210,1994,2014
2212,1970,2014
2214,1987,2014
2215,1987,2014
2216,1987,2014
2217,1990,2014
2218,1990,2014
2219,1987,2014
2220,1987,2014
2222,1970,2014
2223,1970,2014
2224,1971,2013
2225,1971,2013
2226,1971,2013
2229,1970,2014
2230,1970,2014
2231,1972,2013
2232,1970,2014
2233,1970,2014
2234,1970,2014
2235,1970,2014
2236,1970,2014
2238,1970,2014
2239,1970,2014
2240,1970,2013
2241,1970,2014
2242,1970,2014
2243,1970,2013
2244,2000,2014
2245,1970,2003
2246,1970,2014
2247,1977,2014
2248,1970,2014
2249,1970,2014
2250,1970,2014
2251,1987,2011
2252,1970,2014
2253,1970,2014
2254,1970,2012
2255,1970,2014
2260,1985,2001
2261,1985,2011
2262,1985,2012
2263,1985,2013
2264,1985,2014
2265,1985,2014
2266,1985,2006
2270,1971,1994
2271,1971,2016
2276,2003,2021
2277,2005,2021
2281,1979,1994
2282,1985,2015
2283,1995,2022
2284,1995,2022
2285,1998,2022
2293,1970,1994
2299,1970,1994
2300,1970,1994
2302,1971,2016
2303,1995,2016
2306,1995,2016
2307,2005,2021
2374,2003,2021
2375,2005,2021
2379,1970,1994
2380,1971,1994
2381,1973,1994
2382,1970,1994
2383,1972,1994
2384,1970,1994
2385,1970,1994
2386,1972,1994
2388,1972,2016
2389,1995,2022
2390,1995,2022
2393,1979,1993
2400,2005,2021
2435,1980,1994
2438,1970,1994
2439,1977,1991
2440,1970,1994
2441,1971,1990
2443,1995,2022
2446,1995,2022
2545,2003,2021
2546,2005,2021
2551,1973,1993
2552,1970,1993
2554,1971,1994
2555,1974,1991
2556,1973,1992
2559,1983,2008
2560,1980,2016
2561,1980,2016
2563,1982,2008
2564,1987,2014
2565,1987,2014
2566,1987,2014
2567,1987,2014
2568,1987,2014
2569,1987,2014
2570,1987,2014
2572,1980,2015
2573,1987,2015
2574,1986,2015
2577,1972,2013
2578,1970,2015
2579,1971,2011
2580,1996,2011
2582,1977,1991
2583,1970,1994
2584,1970,1994
2585,1970,1994
2586,1970,1994
2587,1973,1994
2588,1970,1994
2589,1970,1994
2590,1973,1994
2591,1970,1994
2592,1970,1994
2593,1970,1994
2594,1971,2016
2595,1995,2022
2596,1995,2022
2632,1973,1988
2636,1972,1987
2637,1970,1994
2639,1971,2016
2640,1995,2022
2643,1995,2022
2646,1979,1993
2648,1971,1993
2650,1974,2016
2651,1995,2022
2652,1996,2022
2658,2003,2021
2659,2005,2021
2665,2003,2021
2666,2005,2021
2669,2003,2021
2674,2005,2021
2676,2003,2021
2680,2003,2021
2684,2003,2021
2685,2005,2021
2692,2003,2021
2696,2003,2021
2697,2005,2021
2701,2003,2021
2707,2003,2021
2708,2005,2021
2715,1977,1991
2716,1971,1994
2717,1970,1994
2718,1971,1994
2719,1972,1994
2720,1972,1994
2721,1977,1994
2722,1970,1994
2731,1977,1991
2732,1970,1993
2733,1976,1994
2734,1972,1993
2735,1970,1994
2737,2003,2021
2738,2005,2021
2741,2003,2021
2742,2005,2021
2744,2003,2021
2745,2005,2021
2748,2003,2021
2752,2003,2021
2753,2005,2021
2765,2003,2021
2769,2003,2021
2770,2005,2021
2773,2003,2021
2774,2005,2021
2782,1971,1994
2783,1978,1994
2784,1979,1994
2785,1976,1994
2793,1976,1994
2797,1973,1994
2798,1973,1994
2799,1970,1994
2800,1973,1994
2801,1970,1994
2802,1972,1994
2804,1973,1994
2805,1978,1993
2806,1972,1994
2807,1971,1994
2809,1984,2012
2810,1995,2022
2813,1995,2022
2818,1997,2016
2822,1974,1994
2828,1970,1994
2829,1970,1994
2830,1970,1994
2831,1974,1991
2864,1972,2016
2867,1995,2022
2870,1996,2022
2871,1996,2014
2872,2003,2021
2873,2005,2021
2878,1970,1994
2884,1974,1991
2891,1971,1985
2892,1971,1985
2893,1973,1991
2898,1970,1994
2899,1970,1994
2900,1970,1994
2901,1970,1994
2904,1971,2016
2905,1995,2022
2906,1995,2021
2908,1971,1991
2910,1980,1994
2911,1974,1994
2913,1972,2014
2915,1979,1993
2916,1973,1994
2919,1995,2022
2920,1995,2022
2923,1970,1994
2924,1971,1994
2925,1970,1994
2926,1970,1994
2927,1973,1994
2928,1970,1994
2929,1970,1994
2930,1970,1994
2931,1971,1994
2933,1971,2016
2934,1995,2022
2935,1995,2022
2948,1991,2012
2969,1985,2016
2970,1995,2016
2971,1972,1994
2972,1970,1994
2973,1972,1987
2974,1973,1994
2975,1970,1994
2976,1970,1994
2977,1970,1994
2978,1972,1994
2980,1971,2016
2981,1995,2022
2982,1995,2022
2983,1971,2016
2985,1975,1994
2986,1978,1994
2987,1974,1994
2991,1997,2020
2992,1987,2014
2996,1981,2019
3002,2004,2018
3004,1984,2015
3005,2004,2018
3006,2004,2018
3007,1987,2015
3019,1998,2016
3020,1977,2016
3023,2004,2018
3024,1991,2014
3025,2004,2018
3026,1998,2012
3027,2001,2016
3029,2001,2016
3030,2002,2016
3031,2002,2017
3032,2002,2016
3033,2002,2016
3035,2000,2017
3036,2000,2016
3038,2000,2017
3045,1999,2017
3047,2001,2017
3048,1999,2017
3049,2001,2017
3050,1970,2015
3051,1999,2017
3052,2001,2017
3053,2001,2017
3054,2003,2017
3055,2000,2017
3056,1999,2016
3058,1999,2016
3059,1999,2016
3060,1999,2016
3062,2000,2016
3063,2000,2017
3065,2002,2016
3066,1999,2017
3068,1999,2016
3070,1999,2016
3071,1999,2016
3072,1999,2016
3075,2001,2017
3076,2001,2017
3077,2002,2017
3078,1970,2014
3079,1987,2015
3080,1970,2014
3083,1999,2022
3129,2005,2022
3133,1983,2020
3134,1976,2020
3138,2002,2016
3139,2002,2017
3142,2006,2022
3143,2006,2022
3145,2006,2022
3147,2006,2022
3152,2001,2015
3154,1970,2015
3156,1995,2014
3157,2005,2019
3158,1999,2016
3159,2004,2018
3167,1994,2017
3168,1996,2015
3183,2001,2016
3185,1996,2015
3187,1995,2018
3188,1995,2018
3189,1995,2018
3190,1995,2018
3191,1995,2018
3192,1996,2015
3193,1998,2013
3196,1996,2015
3197,1995,2015
3198,1995,2015
3207,2001,2015
3212,2006,2020
3213,2004,2018
3214,2006,2020
3215,2006,2020
3216,2004,2018
3217,2006,2020
3218,2004,2018
3219,2006,2020
3220,2004,2018
3221,2006,2020
3222,2006,2020
3223,2004,2018
3224,2006,2020
3225,1971,2017
3226,1971,2017
3227,2004,2018
3228,2006,2020
3229,2006,2020
3230,2004,2018
3231,2006,2020
3232,2004,2018
3233,2006,2020
3234,2004,2018
3235,2006,2020
3236,2004,2018
3237,2004,2018
3238,2004,2018
3239,2006,2020
3240,2004,2018
3241,2006,2020
3242,2004,2018
3243,2004,2018
3244,2004,2018
3245,2004,2018
3246,2004,2018
3247,2006,2020
3248,2004,2018
3249,2006,2020
3250,2004,2018
3251,2006,2020
3252,2006,2020
3253,2004,2018
3254,2006,2020
3255,2004,2018
3256,2004,2018
3257,2006,2020
3258,1985,2007
3259,1985,2014
3260,2004,2018
3261,2006,2020
3262,2006,2020
3263,2004,2018
3264,2006,2020
3265,2004,2018
3266,2006,2020
3267,2004,2018
3268,2006,2020
3269,2004,2018
3270,2006,2020
3271,2004,2018
3272,2006,2020
3273,2004,2018
3274,2004,2018
3275,2006,2020
3276,2004,2018
3277,2006,2020
3278,2004,2018
3279,2004,2018
3280,2006,2020
3281,2004,2018
3282,2006,2020
3283,2004,2018
3284,2006,2020
3285,2004,2018
3286,2006,2020
3287,2004,2018
3288,2004,2018
3289,2006,2020
3290,2006,2020
3291,2004,2018
3292,2004,2018
3293,2006,2020
3294,2004,2018
3295,2006,2020
3296,2006,2020
3297,2004,2018
3304,1986,2005
3305,2003,2019
3309,1981,2020
3310,2006,2020
3311,1998,2017
3316,2006,2020
3317,2006,2020
3318,2006,2020
3319,1997,2019
3320,1999,2016
3321,2004,2022
3322,2004,2022
3323,1996,2018
3324,2004,2022
3325,2004,2022
3326,2004,2022
3327,2004,2021
3328,2004,2022
3329,2004,2021
3331,2006,2022
3333,2004,2022
3334,1975,2017
3335,2004,2022
3336,2004,2022
3337,2004,2022
3338,2007,2022
3339,2008,2022
3341,2004,2022
3342,2004,2022
3343,2004,2022
3344,2004,2022
3345,1996,2013
3346,2004,2022
3347,2004,2022
3348,2004,2022
3349,2004,2022
3351,2004,2021
3352,2004,2022
3354,1992,2022
3355,1992,2022
3356,1992,2021
3357,2004,2020
3358,1992,2022
3359,1992,2022
3360,1992,2021
3361,1992,2021
3362,1992,2022
3364,1992,2020
3367,1996,2019
3371,1993,2022
3372,1992,2022
3373,1995,2022
3375,1992,2022
3379,2005,2022
3382,1992,2022
3385,1992,2022
3386,1992,2022
3387,1992,2022
3389,2004,2022
3390,1992,2021
3392,1992,2022
3399,2004,2022
3411,2006,2021
3412,2006,2021
3413,2006,2021
3415,2006,2021
3417,2006,2021
3418,2006,2021
3419,2006,2021
3420,2005,2022
3421,2006,2021
3422,2006,2021
3423,2006,2021
3424,2006,2021
3425,2006,2021
3426,2006,2021
3428,2006,2021
3430,2004,2022
3433,2006,2021
3434,2006,2021
3435,2006,2021
3437,1992,2022
3438,1992,2022
3441,2004,2022
3446,1992,2022
3450,2004,2022
3460,2004,2022
3471,1974,2019
3478,2000,2016
3479,1984,2019
3480,1984,2022
3481,1984,2022
3484,2002,2016
3485,1984,2022
3487,1988,2014
3488,1984,2022
3489,1986,2022
3490,1998,2020
3491,1984,2018
3492,2004,2022
3493,1984,2022
3494,1984,2022
3495,2006,2020
3496,2000,2022
3499,2006,2022
3500,1994,2018
3501,1984,2022
3502,1984,2018
3503,2004,2022
3504,1984,2022
3506,1990,2022
3507,2002,2019
3508,2002,2019
3509,2002,2019
3510,2002,2019
3511,2002,2019
3512,2002,2019
3513,2002,2019
3514,2002,2019
3515,2002,2019
3516,2002,2019
3517,2002,2019
3518,2002,2019
3519,2002,2019
3520,2002,2019
3521,2002,2019
3522,2004,2019
3523,2002,2019
3526,2005,2019
3527,2003,2019
3528,2002,2019
3529,2002,2019
3530,2002,2019
3531,2002,2019
3540,1992,2022
3541,1992,2022
3542,2004,2022
3545,1992,2021
3546,1992,2022
3551,2004,2022
3553,1992,2022
3555,1992,2011
3557,1992,2022
3558,1992,2022
3581,2004,2022
3585,2006,2022
3586,2006,2022
3587,2006,2022
3589,2006,2022
3591,2006,2022
3592,2004,2022
3593,2006,2022
3594,2006,2022
3595,2006,2022
3597,2006,2022
3598,2006,2022
3599,2006,2022
3605,2006,2022
3606,2006,2022
3610,2001,2022
3611,2001,2022
3612,2001,2022
3614,2001,2022
3615,2001,2022
3617,2001,2022
3618,2001,2022
3619,2001,2022
3620,2001,2022
3621,2001,2022
3622,2001,2022
3623,2001,2022
3624,2005,2022
3625,2001,2022
3626,2001,2022
3627,2001,2022
3629,2003,2022
3630,2001,2022
3631,2003,2022
3632,2003,2022
3633,2001,2022
3634,2001,2022
3635,2005,2021
3636,2001,2022
3637,2001,2022
3640,2001,2022
3641,2001,2022
3642,2001,2022
3645,2001,2022
3646,2004,2022
3648,2001,2022
3649,2001,2022
3650,2001,2022
3651,2001,2022
3652,2001,2022
3653,2001,2022
3655,2008,2022
3656,2004,2022
3658,2001,2022
3659,2001,2022
3660,2001,2022
3662,2001,2017
3663,2001,2017
3664,2001,2017
3665,2001,2017
3667,2001,2017
3669,2001,2017
3671,2001,2017
3672,2001,2017
3673,2001,2017
3674,2001,2017
3675,2001,2017
3676,1999,2019
3677,2004,2022
3679,2001,2017
3681,2001,2017
3682,2001,2017
3683,2001,2017
3684,2004,2022
3686,2004,2022
3687,2004,2022
3688,2008,2022
3689,2004,2022
3690,2004,2022
3691,2004,2022
3696,2004,2022
3697,2005,2020
3698,2004,2022
3699,2004,2022
3700,2004,2022
3701,2004,2022
3702,2004,2022
3704,2004,2022
3705,2004,2022
3707,2004,2021
3708,2004,2020
3709,2004,2022
3710,2004,2022
3711,2004,2022
3712,1997,2019
3714,2004,2022
3716,2004,2018
3717,2005,2022
3718,2004,2021
3719,2006,2022
3720,2004,2021
3721,2004,2022
3723,2004,2022
3724,2004,2022
3726,2005,2022
3727,2004,2019
3728,2004,2022
3731,2005,2022
3734,2004,2022
3735,2004,2022
3736,2004,2021
3738,2004,2018
3739,2004,2022
3740,2004,2022
3741,2004,2022
3744,2006,2022
3745,2006,2021
3746,2004,2022
3747,2004,2022
3748,2004,2022
3751,2005,2022
3752,2004,2022
3754,2004,2022
3755,2004,2022
3756,2004,2022
3757,2004,2022
3758,2004,2022
3759,2004,2022
3760,2004,2022
3761,2004,2022
3763,2008,2022
3764,2004,2021
3765,2004,2022
3766,2007,2022
3767,2004,2022
3768,2005,2021
3769,2004,2022
3771,2004,2022
3773,2004,2021
3775,2005,2022
3776,2005,2022
3777,2006,2022
3778,2004,2022
3779,2004,2022
3781,2005,2022
3784,2004,2021
3785,2005,2022
3786,2004,2022
3787,2004,2022
3788,2004,2022
3789,2004,2022
3792,2004,2022
3793,2004,2022
